obj,pv
4882,1.81346e+09
4883,4.54129e+08
4884,0
4885,1.08946e+09
4886,0
4887,1.40264e+09
4888,1.07123e+09
4889,0
4890,1.38291e+09
4891,0
4892,0
4893,0
4894,1.66081e+09
4895,2.08661e+09
4896,0
4897,0
4898,0
4899,0
4900,1.27861e+09
4901,0
4902,1.67439e+09
4903,2.23723e+08
4904,0
4905,0
4906,7.32426e+08
4907,1.9466e+09
4908,1.03657e+09
4909,1.15345e+09
4910,9.01877e+08
4911,1.47292e+09
4912,1.93482e+09
4913,1.74852e+09
4914,0
4915,0
4916,1.39652e+09
4917,1.02149e+08
4918,0
4919,0
4920,7.42755e+08
4921,1.82824e+09
4922,5.26929e+08
4923,0
4924,1.69539e+09
4925,0
4926,0
4927,1.25506e+09
4928,0
4929,9.20152e+08
4930,8.11685e+08
4931,9.73612e+08
4932,9.79175e+08
4933,1.56115e+09
4934,0
4935,0
4936,1.52093e+09
4937,0
4938,7.72468e+08
4939,0
4940,0
4941,5.81531e+08
4942,1.01092e+09
4943,9.95312e+08
4944,3.41052e+08
4945,1.46672e+09
4946,3.6114e+08
4947,0
4948,1.27332e+09
4949,0
4950,6.79885e+08
4951,6.67457e+08
4952,1.42009e+09
4953,0
4954,0
4955,0
4956,2.10462e+09
4957,5.96881e+08
4958,0
4959,1.04712e+09
4960,1.48673e+09
4961,1.00031e+09
4962,0
4963,0
4964,1.26893e+09
4965,1.02035e+09
4966,0
4967,0
4968,0
4969,0
4970,1.35177e+09
4971,6.65465e+08
4972,0
4973,3.65559e+08
4974,1.96551e+09
4975,2.77632e+08
4976,1.39178e+08
4977,1.48304e+09
4978,0
4979,2.1266e+09
4980,1.93837e+09
4981,9.27136e+08
4982,1.94155e+09
4983,6.42928e+08
4984,5.36522e+08
4985,4.8851e+08
4986,1.57732e+09
4987,1.55853e+09
4988,0
4989,0
4990,0
4991,0
4992,0
4993,2.59418e+08
4994,7.49937e+08
4995,1.76701e+09
4996,0
4997,1.80905e+09
4998,0
4999,0
5000,1.87506e+08
5001,0
5002,5.72766e+08
5003,0
5004,6.68221e+08
5005,1.71893e+09
5006,1.43895e+08
5007,5.17226e+08
5008,0
5009,7.14707e+08
5010,1.3858e+09
5011,1.54282e+09
5012,2.00633e+09
5013,0
5014,3.67012e+08
5015,1.56882e+09
5016,0
5017,0
5018,0
5019,1.72969e+08
5020,1.66865e+08
5021,1.01004e+09
5022,0
5023,2.0948e+09
5024,1.92213e+09
5025,0
5026,0
5027,1.84646e+09
5028,5.50152e+08
5029,1.93041e+09
5030,1.49233e+09
5031,1.17526e+09
5032,0
5033,0
5034,1.12249e+09
5035,5.40946e+08
5036,0
5037,1.89381e+09
5038,1.91977e+09
5039,1.72823e+09
5040,2.02998e+09
5041,2.07011e+09
5042,1.05431e+09
5043,0
5044,5.15061e+08
5045,0
5046,1.13899e+09
5047,1.91011e+09
5048,0
5049,3.17625e+08
5050,0
5051,1.59257e+09
5052,0
5053,1.89845e+08
5054,0
5055,3.72154e+08
5056,1.7009e+09
5057,1.25226e+09
5058,0
5059,0
5060,0
5061,2.62909e+08
5062,2.04933e+09
5063,0
5064,8.39527e+08
5065,1.28788e+09
5066,1.13947e+09
5067,0
5068,1.5995e+09
5069,1.57866e+09
5070,5.47385e+08
5071,0
5072,0
5073,2.12827e+09
5074,1.18567e+09
5075,0
5076,1.06221e+09
5077,1.83392e+09
5078,0
5079,1.57416e+09
5080,1.44184e+09
5081,0
5082,1.50664e+09
5083,0
5084,0
5085,2.84405e+08
5086,0
5087,1.15152e+09
5088,1.76935e+09
5089,7.04379e+08
5090,1.25763e+09
5091,1.31157e+09
5092,1.89394e+09
5093,1.83683e+08
5094,0
5095,0
5096,0
5097,0
5098,1.97988e+09
5099,5.23429e+08
5100,0
5101,0
5102,0
5103,0
5104,2.20013e+08
5105,0
5106,1.0016e+09
5107,1.30425e+09
5108,8.19297e+08
5109,1.39094e+09
5110,0
5111,1.14507e+09
5112,1.37984e+09
5113,0
5114,0
5115,0
5116,1.98724e+09
5117,0
5118,0
5119,0
5120,3.66243e+08
5121,1.43e+09
5122,4.66303e+08
5123,7.61785e+08
5124,0
5125,5.30243e+07
5126,0
5127,1.98478e+09
5128,0
5129,1.61834e+09
5130,5.64447e+07
5131,0
5132,0
5133,7.1802e+07
5134,4.96617e+08
5135,0
5136,1.53797e+09
5137,1.67483e+09
5138,4.18625e+07
5139,0
5140,0
5141,0
5142,3.45148e+08
5143,0
5144,0
5145,0
5146,0
5147,4.67984e+08
5148,8.70383e+08
5149,0
5150,7.04313e+08
5151,6.33842e+08
5152,1.90549e+09
5153,8.21251e+08
5154,1.42228e+09
5155,6.17509e+08
5156,9.92805e+08
5157,5.82444e+08
5158,0
5159,5.92858e+08
5160,6.80954e+08
5161,0
5162,4.86702e+08
5163,2.09877e+09
5164,3.1903e+08
5165,9.40355e+06
5166,5.21321e+08
5167,1.40029e+09
5168,1.62641e+09
5169,1.7553e+09
5170,3.40383e+08
5171,0
5172,0
5173,1.25189e+09
5174,0
5175,0
5176,0
5177,2.71398e+08
5178,0
5179,8.85327e+07
5180,1.76753e+09
5181,4.55167e+08
5182,1.77652e+09
5183,1.41413e+09
5184,0
5185,1.91951e+09
5186,5.72756e+08
5187,0
5188,0
5189,7.16054e+07
5190,1.80717e+09
5191,0
5192,0
5193,0
5194,6.88993e+08
5195,1.8176e+09
5196,0
5197,6.54554e+08
5198,0
5199,1.21363e+09
5200,7.69665e+08
5201,0
5202,1.35832e+09
5203,0
5204,2.12306e+09
5205,0
5206,0
5207,6.9593e+08
5208,6.23105e+08
5209,4.32093e+08
5210,1.50652e+09
5211,0
5212,0
5213,1.55552e+09
5214,1.23633e+08
5215,0
5216,0
5217,1.05183e+09
5218,3.56808e+08
5219,7.25582e+08
5220,1.19115e+09
5221,1.49913e+08
5222,1.01564e+09
5223,0
5224,0
5225,1.48915e+09
5226,5.89172e+08
5227,0
5228,2.71435e+08
5229,2.21349e+07
5230,6.04479e+08
5231,0
5232,0
5233,0
5234,0
5235,0
5236,1.28412e+09
5237,0
5238,0
5239,5.66091e+08
5240,5.06462e+08
5241,1.47393e+08
5242,1.42628e+08
5243,1.71726e+09
5244,1.82165e+09
5245,5.55502e+08
5246,0
5247,4.91232e+08
5248,2.01403e+09
5249,2.12892e+09
5250,0
5251,0
5252,2.11863e+09
5253,1.56387e+09
5254,0
5255,6.12842e+08
5256,1.63222e+09
5257,1.4944e+09
5258,1.1576e+09
5259,7.97375e+08
5260,0
5261,2.11533e+09
5262,0
5263,2.00512e+09
5264,0
5265,0
5266,1.89308e+09
5267,0
5268,8.31953e+08
5269,0
5270,0
5271,0
5272,0
5273,1.07286e+09
5274,1.42375e+09
5275,6.62853e+08
5276,0
5277,0
5278,1.22059e+09
5279,7.98679e+08
5280,0
5281,1.07698e+08
5282,1.3322e+09
5283,8.85361e+08
5284,0
5285,9.9651e+08
5286,0
5287,1.27609e+09
5288,0
5289,1.31608e+09
5290,2.14513e+09
5291,8.64326e+08
5292,0
5293,0
5294,1.27363e+09
5295,0
5296,1.18185e+09
5297,0
5298,1.41285e+09
5299,1.0567e+09
5300,1.51715e+09
5301,2.22803e+08
5302,4.47722e+08
5303,1.16489e+09
5304,1.46705e+09
5305,1.91287e+09
5306,1.51203e+09
5307,0
5308,0
5309,1.67539e+09
5310,0
5311,2.08379e+09
5312,0
5313,0
5314,1.1208e+09
5315,8.96828e+08
5316,5.52081e+08
5317,1.70018e+09
5318,0
5319,1.53713e+09
5320,4.19055e+08
5321,0
5322,2.3105e+08
5323,6.04611e+08
5324,0
5325,0
5326,0
5327,0
5328,0
5329,1.26831e+09
5330,0
5331,0
5332,4.09399e+08
5333,9.33237e+08
5334,2.01239e+09
5335,1.57487e+09
5336,0
5337,0
5338,1.02782e+09
5339,0
5340,1.169e+09
5341,1.77903e+09
5342,3.71849e+08
5343,0
5344,1.8853e+09
5345,1.54577e+09
5346,9.39059e+08
5347,3.99778e+08
5348,0
5349,1.41351e+09
5350,0
5351,1.27187e+09
5352,7.0089e+08
5353,1.40365e+09
5354,0
5355,6.9124e+08
5356,2.17997e+08
5357,1.77806e+09
5358,0
5359,1.60544e+09
5360,0
5361,0
5362,4.84467e+08
5363,0
5364,1.69363e+09
5365,2.85085e+08
5366,0
5367,2.89206e+08
5368,0
5369,1.24663e+09
5370,0
5371,0
5372,0
5373,0
5374,1.57116e+09
5375,0
5376,2.22356e+08
5377,0
5378,0
5379,0
5380,1.48865e+09
5381,0
5382,1.53247e+09
5383,1.91759e+09
5384,8.93434e+07
5385,0
5386,6.01934e+08
5387,1.17804e+09
5388,0
5389,8.64593e+08
5390,1.36357e+09
5391,4.95435e+08
5392,0
5393,1.51079e+09
5394,0
5395,2.00912e+09
5396,0
5397,0
5398,0
5399,1.72188e+09
5400,1.27948e+09
5401,1.67848e+09
5402,1.48606e+09
5403,1.68723e+09
5404,8.28012e+08
5405,2.03367e+09
5406,1.59613e+09
5407,0
5408,4.96518e+08
5409,0
5410,2.14489e+09
5411,1.49991e+09
5412,1.11169e+09
5413,1.49798e+09
5414,0
5415,0
5416,2.03e+09
5417,6.38518e+08
5418,1.9416e+09
5419,0
5420,0
5421,9.08506e+08
5422,2.01209e+09
5423,0
5424,1.98977e+09
5425,1.41439e+09
5426,0
5427,0
5428,0
5429,1.17235e+09
5430,0
5431,2.08417e+09
5432,1.13546e+09
5433,0
5434,4.48061e+08
5435,0
5436,0
5437,4.85871e+08
5438,2.04642e+09
5439,0
5440,4.05071e+08
5441,4.35728e+08
5442,0
5443,5.31664e+08
5444,1.35607e+09
5445,7.49461e+08
5446,1.59769e+09
5447,1.52705e+09
5448,5.57754e+08
5449,9.23505e+08
5450,0
5451,1.24113e+09
5452,1.19512e+09
5453,0
5454,0
5455,1.02885e+09
5456,0
5457,5.03044e+08
5458,1.38938e+08
5459,1.65784e+09
5460,8.07892e+08
5461,0
5462,1.78486e+09
5463,0
5464,9.96684e+08
5465,0
5466,0
5467,4.09226e+08
5468,6.13306e+08
5469,9.47498e+08
5470,6.84521e+08
5471,9.6507e+07
5472,1.90256e+09
5473,0
5474,0
5475,1.5033e+09
5476,0
5477,1.84388e+09
5478,1.99593e+09
5479,0
5480,0
5481,2.63773e+08
5482,9.35273e+08
5483,2.26548e+08
5484,1.57472e+09
5485,1.58023e+07
5486,0
5487,2.1872e+08
5488,8.24774e+08
5489,0
5490,8.56049e+08
5491,1.62475e+09
5492,2.08798e+08
5493,1.24428e+09
5494,2.08971e+09
5495,1.99829e+08
5496,6.12386e+08
5497,5.52838e+08
5498,6.52403e+07
5499,0
5500,0
5501,0
5502,1.86757e+09
5503,2.13198e+09
5504,2.03669e+09
5505,2.99725e+08
5506,1.24801e+09
5507,1.60601e+09
5508,0
5509,0
5510,2.09596e+09
5511,0
5512,8.00204e+08
5513,0
5514,0
5515,1.48742e+09
5516,1.48138e+09
5517,1.58468e+09
5518,1.6305e+09
5519,1.07182e+09
5520,1.10252e+09
5521,1.87943e+09
5522,1.06307e+09
5523,0
5524,2.10247e+08
5525,1.06673e+09
5526,0
5527,1.10885e+09
5528,0
5529,0
5530,0
5531,3.94996e+08
5532,0
5533,0
5534,2.3096e+08
5535,0
5536,1.01966e+09
5537,0
5538,1.44724e+09
5539,1.93888e+09
5540,8.51588e+08
5541,0
5542,1.2214e+09
5543,0
5544,0
5545,1.1539e+09
5546,1.78974e+08
5547,1.67775e+09
5548,0
5549,0
5550,9.40062e+08
5551,0
5552,0
5553,6.04021e+08
5554,0
5555,6.45989e+08
5556,1.04906e+09
5557,0
5558,1.00135e+09
5559,1.76437e+09
5560,1.34031e+09
5561,2.1134e+09
5562,1.64637e+09
5563,6.57442e+08
5564,7.80065e+08
5565,1.67072e+08
5566,6.79249e+07
5567,1.22215e+09
5568,0
5569,2.66705e+08
5570,3.97387e+08
5571,0
5572,0
5573,1.44368e+09
5574,0
5575,0
5576,1.75352e+09
5577,0
5578,1.2303e+09
5579,0
5580,2.85825e+08
5581,0
5582,1.2788e+09
5583,0
5584,3.29312e+08
5585,6.94831e+08
5586,3.2708e+08
5587,0
5588,0
5589,0
5590,9.65252e+08
5591,0
5592,0
5593,1.40922e+09
5594,0
5595,2.03368e+09
5596,0
5597,1.40858e+09
5598,0
5599,0
5600,2.09854e+09
5601,0
5602,1.94328e+06
5603,0
5604,2.04265e+09
5605,9.49042e+08
5606,0
5607,1.04029e+09
5608,5.69618e+08
5609,0
5610,0
5611,9.1769e+08
5612,5.15753e+08
5613,0
5614,0
5615,2.07392e+09
5616,1.26188e+08
5617,0
5618,1.63336e+08
5619,5.00065e+08
5620,3.26658e+08
5621,2.0316e+09
5622,1.81311e+09
5623,1.42193e+09
5624,2.04768e+09
5625,0
5626,4.45513e+08
5627,0
5628,8.00824e+08
5629,1.90887e+09
5630,1.99133e+09
5631,0
5632,1.1995e+09
5633,0
5634,6.30238e+08
5635,5.40031e+08
5636,1.15389e+09
5637,0
5638,0
5639,0
5640,4.96427e+08
5641,1.09182e+09
5642,0
5643,1.24602e+09
5644,0
5645,0
5646,5.43255e+08
5647,0
5648,0
5649,3.32995e+08
5650,2.38632e+08
5651,2.06533e+09
5652,1.10275e+09
5653,0
5654,8.81934e+08
5655,3.41529e+08
5656,1.56579e+09
5657,0
5658,0
5659,1.33834e+09
5660,7.65362e+08
5661,2.67179e+08
5662,0
5663,0
5664,9.10714e+08
5665,0
5666,0
5667,7.51479e+08
5668,8.8855e+08
5669,0
5670,0
5671,0
5672,0
5673,2.08785e+09
5674,0
5675,3.99881e+07
5676,2.11021e+09
5677,0
5678,9.05187e+08
5679,2.82862e+07
5680,2.05022e+09
5681,0
5682,0
5683,7.48066e+08
5684,5.10002e+08
5685,0
5686,1.71249e+09
5687,6.61527e+08
5688,1.84124e+09
5689,4.88957e+08
5690,6.2861e+08
5691,9.61853e+08
5692,0
5693,1.35095e+09
5694,3.30243e+08
5695,0
5696,3.76745e+08
5697,1.24416e+09
5698,2.02898e+09
5699,1.05583e+09
5700,8.73884e+08
5701,8.50333e+07
5702,0
5703,2.24212e+08
5704,0
5705,0
5706,2.82956e+08
5707,0
5708,1.33309e+09
5709,1.45655e+09
5710,5.80132e+08
5711,2.02462e+09
5712,2.04649e+09
5713,5.13184e+08
5714,1.21714e+09
5715,2.13728e+09
5716,1.06938e+09
5717,1.44739e+09
5718,6.86389e+08
5719,7.81191e+08
5720,8.56383e+08
5721,8.99052e+08
5722,1.41191e+09
5723,0
5724,2.13164e+09
5725,3.67271e+08
5726,1.23529e+09
5727,1.52383e+09
5728,0
5729,0
5730,1.47602e+09
5731,0
5732,1.18111e+08
5733,0
5734,1.81365e+09
5735,0
5736,0
5737,0
5738,4.29116e+08
5739,0
5740,1.37264e+09
5741,0
5742,0
5743,5.14315e+08
5744,0
5745,1.00005e+09
5746,2.27447e+08
5747,0
5748,6.83712e+08
5749,5.3782e+08
5750,0
5751,1.57682e+09
5752,0
5753,0
5754,1.64294e+09
5755,7.6237e+08
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,1.05347e+09
5765,0
5766,2.0938e+09
5767,1.10383e+09
5768,1.97516e+09
5769,0
5770,2.35861e+08
5771,1.20695e+09
5772,2.36036e+08
5773,9.05245e+08
5774,0
5775,1.03637e+09
5776,0
5777,0
5778,1.1881e+09
5779,1.13672e+09
5780,8.2334e+08
5781,3.54026e+08
5782,0
5783,0
5784,7.03026e+08
5785,9.17476e+08
5786,1.08402e+09
5787,0
5788,1.60432e+07
5789,0
5790,1.60457e+08
5791,0
5792,1.8651e+09
5793,4.98232e+08
5794,0
5795,5.01399e+08
5796,0
5797,6.0201e+07
5798,0
5799,1.30423e+09
5800,1.17806e+09
5801,1.79006e+09
5802,0
5803,1.28889e+09
5804,0
5805,2.06122e+09
5806,0
5807,0
5808,1.74476e+09
5809,1.96514e+09
5810,0
5811,1.97618e+09
5812,6.11053e+08
5813,2.0613e+08
5814,0
5815,6.66148e+08
5816,2.21104e+08
5817,2.11761e+09
5818,1.93704e+09
5819,0
5820,0
5821,1.43675e+09
5822,8.15482e+08
5823,7.49856e+08
5824,1.077e+09
5825,4.56362e+08
5826,0
5827,8.50386e+08
5828,1.29973e+09
5829,0
5830,3.08579e+08
5831,0
5832,0
5833,1.24003e+09
5834,0
5835,0
5836,0
5837,0
5838,9.48532e+07
5839,1.11137e+08
5840,1.43728e+09
5841,0
5842,0
5843,0
5844,1.94339e+09
5845,5.85458e+07
5846,0
5847,1.92151e+09
5848,0
5849,0
5850,0
5851,1.77632e+09
5852,9.75949e+07
5853,0
5854,0
5855,3.51941e+08
5856,1.34143e+09
5857,1.5691e+07
5858,1.42492e+09
5859,1.09407e+09
5860,0
5861,0
5862,1.32086e+09
5863,2.14661e+09
5864,6.81931e+08
5865,0
5866,0
5867,1.89085e+09
5868,7.31378e+08
5869,1.26471e+09
5870,0
5871,0
5872,0
5873,1.77678e+09
5874,0
5875,3.31981e+08
5876,9.69923e+08
5877,1.91197e+09
5878,0
5879,0
5880,1.66822e+09
5881,1.02438e+07
5882,0
5883,1.67053e+08
5884,4.3428e+08
5885,0
5886,1.10874e+09
5887,9.04238e+08
5888,1.02922e+09
5889,0
5890,3.14712e+08
5891,0
5892,2.07897e+09
5893,6.9982e+08
5894,3.95007e+08
5895,1.54505e+08
5896,6.84018e+08
5897,0
5898,1.76782e+09
5899,7.2508e+07
5900,2.06522e+09
5901,1.1122e+09
5902,2.92549e+08
5903,5.02719e+08
5904,1.73345e+09
5905,0
5906,0
5907,7.18366e+08
5908,5.44134e+08
5909,1.4665e+09
5910,5.89577e+08
5911,1.30934e+09
5912,1.93164e+09
5913,0
5914,0
5915,0
5916,3.03184e+08
5917,0
5918,0
5919,0
5920,1.0917e+09
5921,1.55694e+09
5922,1.29288e+09
5923,1.44351e+08
5924,0
5925,1.36851e+09
5926,1.63535e+09
5927,0
5928,7.79653e+07
5929,2.10668e+09
5930,1.56242e+09
5931,3.48448e+08
5932,2.11384e+09
5933,1.23418e+09
5934,0
5935,1.43618e+09
5936,0
5937,5.49512e+08
5938,1.34552e+09
5939,9.27409e+08
5940,6.4654e+08
5941,0
5942,0
5943,0
5944,7.70956e+08
5945,9.85568e+08
5946,0
5947,4.45724e+08
5948,1.34614e+09
5949,5.14234e+08
5950,1.64002e+09
5951,1.03583e+09
5952,9.00314e+08
5953,5.93758e+08
5954,1.61107e+09
5955,1.69644e+09
5956,8.73234e+08
5957,0
5958,1.16063e+09
5959,7.43599e+08
5960,0
5961,0
5962,1.88513e+08
5963,1.16536e+09
5964,1.81791e+09
5965,0
5966,1.16762e+09
5967,1.48399e+09
5968,8.35069e+08
5969,0
5970,1.97753e+09
5971,1.79439e+09
5972,1.19494e+09
5973,1.0313e+09
5974,0
5975,0
5976,0
5977,1.39737e+09
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,8.41916e+08
5985,9.11042e+08
5986,1.99046e+08
5987,0
5988,0
5989,0
5990,5.24217e+08
5991,0
5992,2.90935e+08
5993,0
5994,1.23379e+09
5995,1.53964e+09
5996,0
5997,5.46044e+08
5998,2.70015e+08
5999,0
6000,1.61679e+09
6001,1.04583e+09
6002,9.47762e+08
6003,1.68827e+09
6004,0
6005,1.69243e+09
6006,1.41039e+09
6007,1.61095e+09
6008,9.68602e+08
6009,1.29673e+09
6010,1.0285e+09
6011,7.76929e+08
6012,3.19503e+08
6013,7.41153e+08
6014,1.24031e+09
6015,1.65619e+09
6016,0
6017,1.62911e+09
6018,1.15426e+09
6019,5.36695e+08
6020,0
6021,3.4045e+08
6022,1.66036e+09
6023,0
6024,6.10527e+08
6025,0
6026,1.62995e+09
6027,0
6028,2.12403e+09
6029,0
6030,1.54237e+09
6031,1.11773e+09
6032,1.0094e+09
6033,1.58512e+09
6034,0
6035,1.16316e+09
6036,1.29788e+09
6037,0
6038,1.78912e+09
6039,5.8808e+08
6040,1.69872e+08
6041,7.95045e+08
6042,1.31999e+09
6043,2.482e+08
6044,6.14646e+08
6045,1.65282e+09
6046,2.03718e+09
6047,1.58627e+09
6048,8.29382e+08
6049,8.72862e+08
6050,0
6051,0
6052,3.82364e+08
6053,0
6054,6.46443e+08
6055,0
6056,2.24709e+08
6057,0
6058,1.43732e+09
6059,0
6060,0
6061,8.12834e+08
6062,0
6063,0
6064,0
6065,0
6066,6.94118e+08
6067,1.21123e+09
6068,0
6069,0
6070,5.99323e+08
6071,0
6072,1.91785e+09
6073,6.3624e+08
6074,0
6075,1.43607e+09
6076,0
6077,8.05295e+08
6078,2.06126e+08
6079,1.05599e+09
6080,3.92445e+08
6081,1.9292e+09
6082,0
6083,0
6084,1.81243e+09
6085,0
6086,1.96239e+09
6087,2.94468e+08
6088,0
6089,0
6090,1.10799e+08
6091,0
6092,5.2611e+08
6093,0
6094,0
6095,0
6096,0
6097,1.23249e+09
6098,1.29837e+09
6099,0
6100,7.18279e+08
6101,3.00122e+08
6102,0
6103,0
6104,0
6105,1.73122e+08
6106,1.93738e+09
6107,3.47306e+08
6108,1.23293e+09
6109,0
6110,1.96195e+09
6111,2.02463e+09
6112,0
6113,0
6114,1.39877e+09
6115,1.95602e+09
6116,0
6117,8.23002e+08
6118,0
6119,0
6120,1.74127e+09
6121,0
6122,1.94627e+09
6123,2.54151e+08
6124,1.21796e+09
6125,0
6126,0
6127,1.67615e+09
6128,9.19412e+08
6129,5.19262e+07
6130,5.92849e+07
6131,0
6132,1.93901e+08
6133,1.64985e+09
6134,2.48933e+07
6135,1.86526e+09
6136,0
6137,0
6138,0
6139,9.2991e+08
6140,0
6141,1.26953e+09
6142,2.54666e+08
6143,1.80803e+09
6144,4.61785e+08
6145,3.45128e+08
6146,0
6147,6.53995e+08
6148,0
6149,0
6150,0
6151,3.57222e+08
6152,2.11985e+08
6153,0
6154,0
6155,1.53657e+09
6156,0
6157,1.93197e+09
6158,1.17631e+09
6159,1.22591e+09
6160,0
6161,0
6162,9.10943e+08
6163,1.50798e+09
6164,6.40565e+08
6165,1.36656e+09
6166,6.7863e+08
6167,0
6168,0
6169,1.45563e+09
6170,1.65976e+09
6171,4.98499e+08
6172,5.02945e+08
6173,9.96467e+08
6174,1.75742e+09
6175,1.0211e+09
6176,0
6177,1.69296e+09
6178,4.81321e+08
6179,0
6180,1.51336e+09
6181,1.05233e+09
6182,1.83165e+09
6183,1.47675e+09
6184,0
6185,8.05647e+08
6186,0
6187,0
6188,0
6189,1.28205e+08
6190,2.08112e+09
6191,6.78995e+08
6192,8.31351e+08
6193,0
6194,1.22697e+09
6195,0
6196,0
6197,6.27786e+08
6198,1.53405e+09
6199,1.06883e+09
6200,1.35911e+09
6201,2.99933e+08
6202,0
6203,3.55154e+08
6204,1.63946e+09
6205,1.16369e+09
6206,3.77482e+08
6207,1.35141e+09
6208,1.20361e+08
6209,0
6210,1.85262e+09
6211,0
6212,0
6213,0
6214,0
6215,1.93233e+09
6216,1.39631e+09
6217,1.45982e+09
6218,6.00995e+08
6219,1.32892e+09
6220,1.23207e+09
6221,2.22648e+08
6222,2.10534e+09
6223,1.43738e+08
6224,1.98839e+09
6225,0
6226,6.25551e+08
6227,1.7128e+09
6228,1.22166e+09
6229,1.86557e+09
6230,0
6231,0
6232,0
6233,1.58866e+09
6234,0
6235,3.2971e+08
6236,2.04183e+08
6237,0
6238,0
6239,0
6240,1.17865e+09
6241,1.70093e+09
6242,1.93368e+09
6243,1.3885e+09
6244,8.8053e+08
6245,1.46786e+09
6246,1.53392e+09
6247,0
6248,1.94619e+09
6249,1.66823e+09
6250,0
6251,0
6252,1.23635e+09
6253,1.02032e+09
6254,7.04042e+08
6255,1.00537e+09
6256,1.56252e+09
6257,1.92783e+09
6258,0
6259,0
6260,0
6261,5.08463e+08
6262,2.10018e+09
6263,1.12221e+09
6264,9.17126e+08
6265,1.17408e+09
6266,8.39655e+08
6267,1.64508e+09
6268,2.01938e+09
6269,0
6270,1.19864e+09
6271,0
6272,0
6273,9.07812e+08
6274,1.08729e+09
6275,0
6276,0
6277,1.35138e+09
6278,0
6279,0
6280,1.09826e+09
6281,0
6282,4.84179e+08
6283,1.89307e+08
6284,2.12417e+09
6285,0
6286,0
6287,5.49162e+08
6288,1.19996e+09
6289,1.3275e+09
6290,2.01638e+09
6291,1.59244e+09
6292,1.70085e+09
6293,1.31707e+09
6294,2.00515e+09
6295,0
6296,1.06474e+09
6297,5.13446e+08
6298,1.1611e+09
6299,3.02639e+08
6300,0
6301,1.28277e+09
6302,1.69313e+09
6303,1.13936e+09
6304,1.23431e+09
6305,0
6306,2.06938e+08
6307,9.7165e+08
6308,2.1342e+09
6309,1.893e+09
6310,0
6311,9.21299e+08
6312,1.65691e+09
6313,6.45378e+08
6314,1.46127e+09
6315,4.22789e+08
6316,8.49333e+08
6317,3.56812e+08
6318,2.66399e+08
6319,6.79328e+08
6320,0
6321,6.36359e+08
6322,1.49196e+09
6323,5.82259e+08
6324,0
6325,1.84711e+09
6326,2.73478e+08
6327,7.22785e+08
6328,0
6329,0
6330,7.78221e+08
6331,2.05297e+09
6332,5.62952e+08
6333,3.03823e+08
6334,0
6335,1.47638e+09
6336,0
6337,0
6338,1.52123e+09
6339,1.02512e+09
6340,1.66954e+09
6341,2.0715e+08
6342,1.36247e+09
6343,7.5037e+06
6344,1.50616e+09
6345,1.64077e+09
6346,1.80324e+09
6347,8.42255e+08
6348,1.26483e+09
6349,0
6350,0
6351,0
6352,1.96525e+09
6353,1.74534e+08
6354,1.1322e+08
6355,0
6356,4.09705e+08
6357,1.67567e+09
6358,1.95066e+08
6359,2.0483e+09
6360,1.08515e+09
6361,1.98672e+09
6362,0
6363,1.29802e+09
6364,1.96166e+09
6365,0
6366,0
6367,6.95018e+08
6368,0
6369,2.4013e+08
6370,2.08237e+09
6371,1.74463e+09
6372,0
6373,0
6374,8.23001e+08
6375,1.26339e+09
6376,2.04184e+09
6377,0
6378,1.1694e+09
6379,1.27451e+09
6380,2.13509e+09
6381,1.26869e+09
6382,0
6383,3.82847e+08
6384,0
6385,2.48779e+08
6386,9.06778e+08
6387,2.06145e+09
6388,6.2167e+08
6389,1.15435e+08
6390,0
6391,5.81277e+08
6392,8.54196e+08
6393,1.00552e+09
6394,1.63737e+08
6395,1.40956e+09
6396,0
6397,0
6398,1.54733e+09
6399,4.31498e+08
6400,1.91241e+09
6401,0
6402,1.30709e+09
6403,0
6404,1.86536e+09
6405,1.17543e+09
6406,7.96379e+08
6407,1.71455e+09
6408,3.4065e+08
6409,1.41935e+09
6410,1.47516e+09
6411,8.78622e+08
6412,1.5992e+09
6413,1.95942e+09
6414,1.30037e+09
6415,0
6416,2.12683e+09
6417,9.28073e+08
6418,1.60988e+08
6419,1.11283e+09
6420,0
6421,0
6422,1.45891e+09
6423,0
6424,0
6425,2.59247e+08
6426,1.34565e+09
6427,1.62292e+09
6428,1.3598e+09
6429,0
6430,1.44967e+09
6431,0
6432,0
6433,1.99776e+08
6434,1.05861e+09
6435,7.77141e+07
6436,5.31309e+08
6437,1.06004e+09
6438,1.66694e+08
6439,1.92603e+09
6440,1.74563e+09
6441,1.53209e+09
6442,9.41184e+08
6443,7.81008e+08
6444,1.33857e+09
6445,2.05056e+09
6446,0
6447,0
6448,0
6449,6.5099e+08
6450,1.573e+09
6451,0
6452,5.57471e+08
6453,1.6265e+08
6454,1.81845e+09
6455,1.25922e+09
6456,0
6457,4.1532e+08
6458,9.37482e+08
6459,0
6460,0
6461,1.53407e+08
6462,1.68663e+09
6463,9.52571e+08
6464,1.86399e+09
6465,0
6466,0
6467,9.02855e+08
6468,1.76537e+09
6469,0
6470,0
6471,1.35726e+09
6472,1.18036e+09
6473,2.22538e+08
6474,6.13759e+07
6475,1.98127e+08
6476,1.82505e+09
